year,month,county,abrState,name,CAT,recovery,numInMonth,numInSeason,recoverCount,prevProd,Production,vmax,mslp,time,takeupTotal,ratePoverty,houseMedianValue,houseOccupied,houseTotal,sumBuildingCoverage,policyCount
2011,9,Elmore County,AL,lee,EX,3,1,1,1,34123.194,50018.126,30,996,1,0.003127613,9.7,143200,28085,32293,16072300,101
2011,10,Elmore County,AL,lee,EX,3,1,1,2,34123.194,32282.886,30,996,1,0.003406311,9.7,143200,28085,32293,17662000,110
2011,11,Elmore County,AL,lee,EX,3,1,1,3,34123.194,76996.246,30,996,1,0.003561143,9.7,143200,28085,32293,18317600,115
2017,10,Greene County,AL,nate,TD,9,1,1,1,92633,108439,35,995,0.666666667,0.000197785,33.4,0,3025,5056,100000,1
2017,11,Greene County,AL,nate,TD,9,1,1,2,92633,62633,35,995,0.666666667,0.000197785,33.4,0,3025,5056,100000,1
2017,12,Greene County,AL,nate,TD,9,1,1,3,92633,52391,35,995,0.666666667,0.000197785,33.4,0,3025,5056,100000,1
2018,1,Greene County,AL,nate,TD,9,1,1,4,92633,72463,35,995,0.666666667,0.000394089,33.4,0,2955,5075,219700,2
2018,2,Greene County,AL,nate,TD,9,1,1,5,92633,47358,35,995,0.666666667,0.000394089,33.4,0,2955,5075,219700,2
2018,3,Greene County,AL,nate,TD,9,1,1,6,92633,52384,35,995,0.666666667,0.000591133,33.4,0,2955,5075,358700,3
2018,4,Greene County,AL,nate,TD,9,1,1,7,92633,55077,35,995,0.666666667,0.000591133,33.4,0,2955,5075,358700,3
2018,5,Greene County,AL,nate,TD,9,1,1,8,92633,77421,35,995,0.666666667,0.000591133,33.4,0,2955,5075,358700,3
2018,6,Greene County,AL,nate,TD,9,1,1,9,92633,127724,35,995,0.666666667,0.000985222,33.4,0,2955,5075,708700,5
2017,10,Hale County,AL,nate,TD,2,1,1,1,2924.735,2715.215,35,995,0.666666667,0.000773894,21.2,22,5664,7753,654700,6
2017,11,Hale County,AL,nate,TD,2,1,1,2,2924.735,3189.385,35,995,0.666666667,0.000773894,21.2,22,5664,7753,654700,6
2010,8,Houston County,AL,five,LO,5,1,1,1,1253486.678,1264608.452,20,1012,2,0.001321892,12.7,116300,38035,44633,8571000,59
2010,9,Houston County,AL,five,LO,5,1,1,2,1253486.678,1217423.132,20,1012,2,0.001344297,12.7,116300,38035,44633,8812500,60
2010,10,Houston County,AL,five,LO,5,1,1,3,1253486.678,800143.409,20,1012,2,0.001299487,12.7,116300,38035,44633,8418500,58
2010,11,Houston County,AL,five,LO,5,1,1,4,1253486.678,834050.79,20,1012,2,0.001209867,12.7,116300,38035,44633,8519800,54
2010,12,Houston County,AL,five,LO,5,1,1,5,1253486.678,1318638.156,20,1012,2,0.001187462,12.7,116300,38035,44633,8699300,53
2017,9,Lauderdale County,AL,harvey,EX,2,1,1,1,190521.236,156585.42,30,1002,0.857142857,0.000246986,11.3,144,38634,44537,1953500,11
2017,10,Lauderdale County,AL,harvey,EX,2,1,1,2,190521.236,197442.162,30,1002,0.857142857,0.000246986,11.3,144,38634,44537,1996600,11
2018,5,Lauderdale County,AL,alberto,TD,7,1,1,1,260867.128,215548.005,30,998,1,0.000156278,10.5,138,38514,44792,1250100,7
2018,6,Lauderdale County,AL,alberto,TD,7,1,1,2,260867.128,249248.143,30,998,1,0.000178603,10.5,138,38514,44792,1500100,8
2018,7,Lauderdale County,AL,alberto,TD,7,1,1,3,260867.128,175377.144,30,998,1,0.000133952,10.5,138,38514,44792,1045100,6
2018,8,Lauderdale County,AL,alberto,TD,7,1,1,4,260867.128,175590.049,30,998,1,0.000111627,10.5,138,38514,44792,927000,5
2018,9,Lauderdale County,AL,alberto,TD,7,1,1,5,260867.128,241854.642,30,998,1,8.93E-05,10.5,138,38514,44792,778500,4
2018,10,Lauderdale County,AL,alberto,TD,7,1,1,6,260867.128,237448.455,30,998,1,0.000111627,10.5,138,38514,44792,1028500,5
2018,11,Lauderdale County,AL,alberto,TD,7,1,1,7,260867.128,376589.27,30,998,1,8.93E-05,10.5,138,38514,44792,778500,4
2017,9,Lawrence County,AL,irma,LO,4,1,1,1,89938.512,82091.558,20,1002,0.75,0.000195478,13.5,34,13056,15347,191600,3
2017,10,Lawrence County,AL,irma,LO,4,1,1,2,89938.512,73550.903,20,1002,0.75,0.000195478,13.5,34,13056,15347,191600,3
2017,11,Lawrence County,AL,irma,LO,4,1,1,3,89938.512,84260.527,20,1002,0.75,0.000195478,13.5,34,13056,15347,191600,3
2017,12,Lawrence County,AL,irma,LO,4,1,1,4,89938.512,99059.717,20,1002,0.75,0.000130319,13.5,34,13056,15347,170000,2
2018,5,Lawrence County,AL,alberto,TD,2,1,1,1,156474.05,175267.44,30,998,1,0.000130098,13.4,29,12811,15373,170000,2
2018,6,Lawrence County,AL,alberto,TD,2,1,1,2,156474.05,159650.43,30,998,1,6.50E-05,13.4,29,12811,15373,20000,1
2017,9,Lee County,AL,irma,LO,11,1,1,1,1190088.127,1069395.79,35,993,0.666666667,0.00029812,13.3,163,59001,67087,3461100,20
2017,10,Lee County,AL,irma,LO,11,1,1,2,1190088.127,1143909.3,35,993,0.666666667,0.000327932,13.3,163,59001,67087,4031100,22
2017,11,Lee County,AL,irma,LO,11,1,1,3,1190088.127,1182635.575,35,993,0.666666667,0.000327932,13.3,163,59001,67087,4031100,22
2017,12,Lee County,AL,irma,LO,11,1,1,4,1190088.127,1148978.936,35,993,0.666666667,0.000327932,13.3,163,59001,67087,4031100,22
2018,1,Lee County,AL,irma,LO,11,1,1,5,1190088.127,1075276.788,35,993,0.666666667,0.00036721,12.8,128,59373,68081,4901100,25
2018,2,Lee County,AL,irma,LO,11,1,1,6,1190088.127,1015599.118,35,993,0.666666667,0.000396586,12.8,128,59373,68081,5106100,27
2018,3,Lee County,AL,irma,LO,11,1,1,7,1190088.127,968023.418,35,993,0.666666667,0.00036721,12.8,128,59373,68081,4826100,25
2018,4,Lee County,AL,irma,LO,11,1,1,8,1190088.127,974517.246,35,993,0.666666667,0.000381898,12.8,128,59373,68081,4731100,26
2018,5,Lee County,AL,irma,LO,11,1,1,9,1190088.127,1117398.351,35,993,0.666666667,0.00036721,12.8,128,59373,68081,4731100,25
2018,6,Lee County,AL,irma,LO,11,1,1,10,1190088.127,1081407.334,35,993,0.666666667,0.000381898,12.8,128,59373,68081,4981100,26
2018,7,Lee County,AL,irma,LO,11,1,1,11,1190088.127,1227348.866,35,993,0.666666667,0.000381898,12.8,128,59373,68081,5233200,26
2017,10,Limestone County,AL,nate,LO,2,1,1,1,2391880,2498096,25,998,0.6,0.000446192,11.2,83,32386,35859,2613100,16
2017,11,Limestone County,AL,nate,LO,2,1,1,2,2391880,2428665,25,998,0.6,0.000418305,11.2,83,32386,35859,2386500,15
2010,8,Lowndes County,AL,five,LO,7,1,1,1,59438.877,65202.934,20,1010,1.5,0.000948767,24.4,64000,4205,5270,429500,5
2010,9,Lowndes County,AL,five,LO,7,1,1,2,59438.877,47484.994,20,1010,1.5,0.000948767,24.4,64000,4205,5270,289000,5
2010,10,Lowndes County,AL,five,LO,7,1,1,3,59438.877,43700.585,20,1010,1.5,0.001328273,24.4,64000,4205,5270,664200,7
2010,11,Lowndes County,AL,five,LO,7,1,1,4,59438.877,37634.967,20,1010,1.5,0.001328273,24.4,64000,4205,5270,664200,7
2010,12,Lowndes County,AL,five,LO,7,1,1,5,59438.877,53935.08,20,1010,1.5,0.001328273,24.4,64000,4205,5270,664200,7
2011,1,Lowndes County,AL,five,LO,7,1,1,6,59438.877,0,20,1010,1.5,0.001539053,25.4,64900,4215,5198,814900,8
2011,2,Lowndes County,AL,five,LO,7,1,1,7,59438.877,69942.319,20,1010,1.5,0.001539053,25.4,64900,4215,5198,757900,8
2018,5,Lowndes County,AL,alberto,TD,2,1,1,1,37663,51588,30,995,1.2,0.000578369,23.4,8,4180,5187,677000,3
2018,6,Lowndes County,AL,alberto,TD,2,1,1,2,37663,50227,30,995,1.2,0.000578369,23.4,8,4180,5187,677000,3
2017,10,Madison County,AL,nate,LO,2,1,1,1,0,0,25,998,0.6,0.001700637,10.2,761,142253,157000,48314800,267
2017,11,Madison County,AL,nate,LO,2,1,1,2,0,0,25,998,0.6,0.001636943,10.2,761,142253,157000,46169800,257
2017,10,Marengo County,AL,nate,TS,3,1,1,1,23920.688,23498.724,35,993,1.523809524,0.00067915,17.4,33,7975,10307,802400,7
2017,11,Marengo County,AL,nate,TS,3,1,1,2,23920.688,23018.074,35,993,1.523809524,0.00067915,17.4,33,7975,10307,821000,7
2017,12,Marengo County,AL,nate,TS,3,1,1,3,23920.688,24548.514,35,993,1.523809524,0.00067915,17.4,33,7975,10307,821000,7
2010,8,Mobile County,AL,five,LO,12,1,1,1,1596270.833,1703243.774,25,1008,2,0.009661286,15.7,120700,153302,175753,297117500,1698
2010,9,Mobile County,AL,five,LO,12,1,1,2,1596270.833,1368728.29,25,1008,2,0.009501972,15.7,120700,153302,175753,291448700,1670
2010,10,Mobile County,AL,five,LO,12,1,1,3,1596270.833,1114781.207,25,1008,2,0.009132134,15.7,120700,153302,175753,282900400,1605
2010,11,Mobile County,AL,five,LO,12,1,1,4,1596270.833,1345432.966,25,1008,2,0.009115065,15.7,120700,153302,175753,283121200,1602
2010,12,Mobile County,AL,five,LO,12,1,1,5,1596270.833,1509543.083,25,1008,2,0.009097995,15.7,120700,153302,175753,284672500,1599
2011,1,Mobile County,AL,five,LO,12,1,1,6,1596270.833,1297499.621,25,1008,2,0.008987952,15.7,124100,155638,177126,284208800,1592
2011,2,Mobile County,AL,five,LO,12,1,1,7,1596270.833,1227272.477,25,1008,2,0.008795998,15.7,124100,155638,177126,275419800,1558
2011,3,Mobile County,AL,five,LO,12,1,1,8,1596270.833,973319.792,25,1008,2,0.009123449,15.7,124100,155638,177126,286220300,1616
2011,4,Mobile County,AL,five,LO,12,1,1,9,1596270.833,980263.233,25,1008,2,0.010433251,15.7,124100,155638,177126,337427400,1848
2011,5,Mobile County,AL,five,LO,12,1,1,10,1596270.833,1359876.614,25,1008,2,0.009879972,15.7,124100,155638,177126,307859300,1750
2011,6,Mobile County,AL,five,LO,12,1,1,11,1596270.833,1534641.37,25,1008,2,0.010004178,15.7,124100,155638,177126,317140000,1772
2011,7,Mobile County,AL,five,LO,12,1,1,12,1596270.833,1650298.237,25,1008,2,0.009998532,15.7,124100,155638,177126,319598000,1771
2010,8,Monroe County,AL,five,LO,54,1,1,1,14594,11002,25,1009,1.5,0.000438289,21.4,80400,9191,11408,590000,5
2010,9,Monroe County,AL,five,LO,54,1,1,2,14594,10685,25,1009,1.5,0.000262973,21.4,80400,9191,11408,435000,3
2010,10,Monroe County,AL,five,LO,54,1,1,3,14594,11959,25,1009,1.5,0.000350631,21.4,80400,9191,11408,685000,4
2010,11,Monroe County,AL,five,LO,54,1,1,4,14594,7867,25,1009,1.5,0.000350631,21.4,80400,9191,11408,685000,4
2010,12,Monroe County,AL,five,LO,54,1,1,5,14594,13401,25,1009,1.5,0.000350631,21.4,80400,9191,11408,685000,4
2011,1,Monroe County,AL,five,LO,54,1,1,6,14594,10464,25,1009,1.5,0.000351463,23,77900,8943,11381,685000,4
2011,2,Monroe County,AL,five,LO,54,1,1,7,14594,10223,25,1009,1.5,0.000351463,23,77900,8943,11381,685000,4
2011,3,Monroe County,AL,five,LO,54,1,1,8,14594,9686,25,1009,1.5,0.000351463,23,77900,8943,11381,685000,4
2011,4,Monroe County,AL,five,LO,54,1,1,9,14594,7933,25,1009,1.5,0.000439329,23,77900,8943,11381,741400,5
2011,5,Monroe County,AL,five,LO,54,1,1,10,14594,4819,25,1009,1.5,0.00061506,23,77900,8943,11381,819400,7
2011,6,Monroe County,AL,five,LO,54,1,1,11,14594,1338,25,1009,1.5,0.000527194,23,77900,8943,11381,569400,6
2011,7,Monroe County,AL,five,LO,54,1,1,12,14594,2889,25,1009,1.5,0.000527194,23,77900,8943,11381,569400,6
2011,8,Monroe County,AL,five,LO,54,1,1,13,14594,2465,25,1009,1.5,0.000790792,23,77900,8943,11381,767900,9
2011,9,Monroe County,AL,five,LO,54,1,1,14,14594,2461,25,1009,1.5,0.00061506,23,77900,8943,11381,582900,7
2011,10,Monroe County,AL,five,LO,54,1,1,15,14594,1676,25,1009,1.5,0.00061506,23,77900,8943,11381,582900,7
2011,11,Monroe County,AL,five,LO,54,1,1,16,14594,-17,25,1009,1.5,0.000527194,23,77900,8943,11381,332900,6
2011,12,Monroe County,AL,five,LO,54,1,1,17,14594,1931,25,1009,1.5,0.000527194,23,77900,8943,11381,332900,6
2012,1,Monroe County,AL,five,LO,54,1,1,18,14594,5510,25,1009,1.5,0.000529147,22.5,76600,8707,11339,332900,6
2012,2,Monroe County,AL,five,LO,54,1,1,19,14594,7629,25,1009,1.5,0.000529147,22.5,76600,8707,11339,332900,6
2012,3,Monroe County,AL,five,LO,54,1,1,20,14594,5923,25,1009,1.5,0.000529147,22.5,76600,8707,11339,332900,6
2012,4,Monroe County,AL,five,LO,54,1,1,21,14594,5961,25,1009,1.5,0.000617338,22.5,76600,8707,11339,582900,7
2012,5,Monroe County,AL,five,LO,54,1,1,22,14594,2570,25,1009,1.5,0.00070553,22.5,76600,8707,11339,799500,8
2012,6,Monroe County,AL,five,LO,54,1,1,23,14594,4936,25,1009,1.5,0.000440956,22.5,76600,8707,11339,471500,5
2012,7,Monroe County,AL,five,LO,54,1,1,24,14594,4581,25,1009,1.5,0.000529147,22.5,76600,8707,11339,721500,6
2012,8,Monroe County,AL,five,LO,54,1,1,25,14594,4849,25,1009,1.5,0.00070553,22.5,76600,8707,11339,812000,8
2012,9,Monroe County,AL,five,LO,54,1,1,26,14594,4489,25,1009,1.5,0.000440956,22.5,76600,8707,11339,613500,5
2012,10,Monroe County,AL,five,LO,54,1,1,27,14594,4896,25,1009,1.5,0.000440956,22.5,76600,8707,11339,613500,5
2012,11,Monroe County,AL,five,LO,54,1,1,28,14594,10878,25,1009,1.5,0.000440956,22.5,76600,8707,11339,613500,5
2012,12,Monroe County,AL,five,LO,54,1,1,29,14594,12102,25,1009,1.5,0.000440956,22.5,76600,8707,11339,613500,5
2013,1,Monroe County,AL,five,LO,54,1,1,30,14594,11240,25,1009,1.5,0.000442948,23.3,76900,8333,11288,613500,5
2013,2,Monroe County,AL,five,LO,54,1,1,31,14594,7516,25,1009,1.5,0.000442948,23.3,76900,8333,11288,613500,5
2013,3,Monroe County,AL,five,LO,54,1,1,32,14594,10603,25,1009,1.5,0.000442948,23.3,76900,8333,11288,613500,5
2013,4,Monroe County,AL,five,LO,54,1,1,33,14594,8735,25,1009,1.5,0.000442948,23.3,76900,8333,11288,613500,5
2013,5,Monroe County,AL,five,LO,54,1,1,34,14594,5542,25,1009,1.5,0.000531538,23.3,76900,8333,11288,636500,6
2013,6,Monroe County,AL,five,LO,54,1,1,35,14594,5364,25,1009,1.5,0.000354359,23.3,76900,8333,11288,363500,4
2013,7,Monroe County,AL,five,LO,54,1,1,36,14594,6111,25,1009,1.5,0.000354359,23.3,76900,8333,11288,363500,4
2013,8,Monroe County,AL,five,LO,54,1,1,37,14594,5101,25,1009,1.5,0.000442948,23.3,76900,8333,11288,212000,5
2013,9,Monroe County,AL,five,LO,54,1,1,38,14594,2027,25,1009,1.5,0.000265769,23.3,76900,8333,11288,121500,3
2013,10,Monroe County,AL,five,LO,54,1,1,39,14594,583.974,25,1009,1.5,0.000265769,23.3,76900,8333,11288,121500,3
2013,11,Monroe County,AL,five,LO,54,1,1,40,14594,8817,25,1009,1.5,0.000265769,23.3,76900,8333,11288,121500,3
2013,12,Monroe County,AL,five,LO,54,1,1,41,14594,2251,25,1009,1.5,0.000265769,23.3,76900,8333,11288,121500,3
2014,1,Monroe County,AL,five,LO,54,1,1,42,14594,14390,25,1009,1.5,0.000265299,22.5,78800,8390,11308,121500,3
2014,2,Monroe County,AL,five,LO,54,1,1,43,14594,8972,25,1009,1.5,0.000265299,22.5,78800,8390,11308,121500,3
2014,3,Monroe County,AL,five,LO,54,1,1,44,14594,9464,25,1009,1.5,0.000265299,22.5,78800,8390,11308,121500,3
2014,4,Monroe County,AL,five,LO,54,1,1,45,14594,6465,25,1009,1.5,0.000265299,22.5,78800,8390,11308,121500,3
2014,5,Monroe County,AL,five,LO,54,1,1,46,14594,4994,25,1009,1.5,0.000353732,22.5,78800,8390,11308,144500,4
2014,6,Monroe County,AL,five,LO,54,1,1,47,14594,5116,25,1009,1.5,0.000265299,22.5,78800,8390,11308,121500,3
2014,7,Monroe County,AL,five,LO,54,1,1,48,14594,5363,25,1009,1.5,0.000265299,22.5,78800,8390,11308,121500,3
2014,8,Monroe County,AL,five,LO,54,1,1,49,14594,4811,25,1009,1.5,0.000353732,22.5,78800,8390,11308,209500,4
2014,9,Monroe County,AL,five,LO,54,1,1,50,14594,1995,25,1009,1.5,0.000176866,22.5,78800,8390,11308,111000,2
2014,10,Monroe County,AL,five,LO,54,1,1,51,14594,6465,25,1009,1.5,0.000176866,22.5,78800,8390,11308,111000,2
2014,11,Monroe County,AL,five,LO,54,1,1,52,14594,7385,25,1009,1.5,0.000265299,22.5,78800,8390,11308,121500,3
2014,12,Monroe County,AL,five,LO,54,1,1,53,14594,11456,25,1009,1.5,0.000353732,22.5,78800,8390,11308,151500,4
2015,1,Monroe County,AL,five,LO,54,1,1,54,14594,74254.237,25,1009,1.5,0.000354108,24.3,9,8406,11296,151500,4
2017,10,Morgan County,AL,nate,LO,2,1,1,1,426407.83,514318.526,25,998,0.6,0.001873383,14,107,45904,51778,12676100,97
2017,11,Morgan County,AL,nate,LO,2,1,1,2,426407.83,460108.31,25,998,0.6,0.001525745,14,107,45904,51778,10812500,79
2011,9,Randolph County,AL,lee,EX,2,1,1,1,2528,1146,20,997,2,0.000168393,16.2,91200,8949,11877,274100,2
2011,10,Randolph County,AL,lee,EX,2,1,1,2,2528,3227,20,997,2,0.000252589,16.2,91200,8949,11877,424100,3
2010,8,Russell County,AL,five,LO,8,1,1,1,67616,67609,15,1013,1.5,0.000454301,19.3,93300,20174,24213,1020800,11
2010,9,Russell County,AL,five,LO,8,1,1,2,67616,57908,15,1013,1.5,0.000413001,19.3,93300,20174,24213,930800,10
2010,10,Russell County,AL,five,LO,8,1,1,3,67616,53198,15,1013,1.5,0.000454301,19.3,93300,20174,24213,1410800,11
2010,11,Russell County,AL,five,LO,8,1,1,4,67616,62408,15,1013,1.5,0.000454301,19.3,93300,20174,24213,1491500,11
2010,12,Russell County,AL,five,LO,8,1,1,5,67616,62272,15,1013,1.5,0.000495602,19.3,93300,20174,24213,1460300,12
2011,1,Russell County,AL,five,LO,8,1,1,6,67616,66836,15,1013,1.5,0.000612996,18.1,96200,20453,24470,1810300,15
2011,2,Russell County,AL,five,LO,8,1,1,7,67616,64342,15,1013,1.5,0.000531263,18.1,96200,20453,24470,1665300,13
2011,3,Russell County,AL,five,LO,8,1,1,8,67616,71593,15,1013,1.5,0.00044953,18.1,96200,20453,24470,1365300,11
2017,9,Russell County,AL,irma,LO,3,1,1,1,68487,66770,35,993,0.666666667,0.000184026,15.4,48,22690,27170,425000,5
2017,10,Russell County,AL,irma,LO,3,1,1,2,68487,50838,35,993,0.666666667,0.000220832,15.4,48,22690,27170,675000,6
2017,11,Russell County,AL,irma,LO,3,1,1,3,68487,68901,35,993,0.666666667,0.000147221,15.4,48,22690,27170,375000,4
2017,9,Shelby County,AL,irma,LO,3,1,1,1,457284.01,191930,25,999,1,0.000446833,5,535,76868,85043,6473900,38
2017,10,Shelby County,AL,irma,LO,3,1,1,2,457284.01,337405.997,25,999,1,0.00047035,5,535,76868,85043,6923900,40
2017,11,Shelby County,AL,irma,LO,3,1,1,3,457284.01,510685.996,25,999,1,0.00047035,5,535,76868,85043,7182600,40
2017,9,Talladega County,AL,irma,LO,4,1,1,1,36003.906,34709.876,25,999,1,0.000612305,15.2,59,31651,37563,3581800,23
2017,10,Talladega County,AL,irma,LO,4,1,1,2,36003.906,31477.141,25,999,1,0.000559061,15.2,59,31651,37563,2906800,21
2017,11,Talladega County,AL,irma,LO,4,1,1,3,36003.906,35464.145,25,999,1,0.000559061,15.2,59,31651,37563,2704800,21
2017,12,Talladega County,AL,irma,LO,4,1,1,4,36003.906,39610.533,25,999,1,0.000612305,15.2,59,31651,37563,3069800,23
2010,8,Tallapoosa County,AL,five,LO,2,1,1,1,365260,463191,15,1011,5,0.00036483,13.4,91300,16282,21928,1473000,8
2010,9,Tallapoosa County,AL,five,LO,2,1,1,2,365260,412176,15,1011,5,0.00036483,13.4,91300,16282,21928,1473000,8
2011,9,Tallapoosa County,AL,lee,EX,4,1,1,1,481299,339149,30,996,1,0.000590694,12.9,96600,16404,22008,2397100,13
2011,10,Tallapoosa County,AL,lee,EX,4,1,1,2,481299,52343,30,996,1,0.000772446,12.9,96600,16404,22008,3097100,17
2011,11,Tallapoosa County,AL,lee,EX,4,1,1,3,481299,396796,30,996,1,0.000772446,12.9,96600,16404,22008,3341000,17
2011,12,Tallapoosa County,AL,lee,EX,4,1,1,4,481299,520761,30,996,1,0.000727008,12.9,96600,16404,22008,3298000,16
2017,9,Tallapoosa County,AL,irma,LO,7,1,1,1,446815,415308,25,997,1.666666667,0.000314494,16.8,92,16369,22258,1425000,7
2017,10,Tallapoosa County,AL,irma,LO,7,1,1,2,446815,0,25,997,1.666666667,0.000224638,16.8,92,16369,22258,1025000,5
2017,11,Tallapoosa County,AL,irma,LO,7,1,1,3,446815,0,25,997,1.666666667,0.000224638,16.8,92,16369,22258,1025000,5
2017,12,Tallapoosa County,AL,irma,LO,7,1,1,4,446815,60790,25,997,1.666666667,0.000224638,16.8,92,16369,22258,980000,5
2018,1,Tallapoosa County,AL,irma,LO,7,1,1,5,446815,190235,25,997,1.666666667,0.000179292,16,87,16448,22310,730000,4
2018,2,Tallapoosa County,AL,irma,LO,7,1,1,6,446815,190534,25,997,1.666666667,0.000179292,16,87,16448,22310,730000,4
2018,3,Tallapoosa County,AL,irma,LO,7,1,1,7,446815,465106,25,997,1.666666667,0.000179292,16,87,16448,22310,730000,4
2017,10,Tuscaloosa County,AL,nate,TD,2,1,1,1,9782.193,8764.473,35,995,0.666666667,0.000782831,11.4,329,71507,89419,11265900,70
2017,11,Tuscaloosa County,AL,nate,TD,2,1,1,2,9782.193,10040.652,35,995,0.666666667,0.000738098,11.4,329,71507,89419,10526100,66
2018,5,Tuscaloosa County,AL,alberto,TD,2,1,1,1,16229.668,18178.941,30,997,1.2,0.000585144,11.2,355,72379,90576,8661400,53
2018,6,Tuscaloosa County,AL,alberto,TD,2,1,1,2,16229.668,16559.127,30,997,1.2,0.000529942,11.2,355,72379,90576,7774000,48
2017,9,Walker County,AL,irma,LO,2,1,1,1,387864.588,482398.645,20,1002,0.75,0.000258164,16.5,52,25143,30988,1291000,8
2017,10,Walker County,AL,irma,LO,2,1,1,2,387864.588,514173.062,20,1002,0.75,0.000258164,16.5,52,25143,30988,1291000,8
2017,10,Walker County,AL,nate,TD,1,1,2,1,387864.588,514173.062,35,995,0.666666667,0.000258164,16.5,52,25143,30988,1291000,8
2018,5,Walker County,AL,alberto,TD,2,1,1,1,489893.928,584721.097,30,997,1.2,9.66E-05,14.3,47,25036,31057,236400,3
2018,6,Walker County,AL,alberto,TD,2,1,1,2,489893.928,531184.261,30,997,1.2,9.66E-05,14.3,47,25036,31057,236400,3
2010,8,Washington County,AL,five,LO,6,1,1,1,427235.166,347580.297,25,1008,3.5,0.000237954,16.8,85200,6672,8405,300000,2
2010,9,Washington County,AL,five,LO,6,1,1,2,427235.166,303330.264,25,1008,3.5,0.000237954,16.8,85200,6672,8405,300000,2
2010,10,Washington County,AL,five,LO,6,1,1,3,427235.166,274143.578,25,1008,3.5,0.000237954,16.8,85200,6672,8405,300000,2
2010,11,Washington County,AL,five,LO,6,1,1,4,427235.166,331886.415,25,1008,3.5,0.000237954,16.8,85200,6672,8405,300000,2
2010,12,Washington County,AL,five,LO,6,1,1,5,427235.166,391090.993,25,1008,3.5,0.000237954,16.8,85200,6672,8405,300000,2
2011,1,Washington County,AL,five,LO,6,1,1,6,427235.166,457795.347,25,1008,3.5,0.000237812,15.2,85600,6489,8410,300000,2
2010,8,Wilcox County,AL,five,LO,2,1,1,1,55846.112,63532.399,20,1009,3,0.001381454,32.7,54200,3732,5791,851800,8
2010,9,Wilcox County,AL,five,LO,2,1,1,2,55846.112,57017.687,20,1009,3,0.001381454,32.7,54200,3732,5791,617800,8
2011,9,Wilcox County,AL,lee,EX,3,1,1,1,62112.007,60877.49,40,995,1.2,0.002630656,31.7,54500,3732,5702,904400,15
2011,10,Wilcox County,AL,lee,EX,3,1,1,2,62112.007,37568.542,40,995,1.2,0.00298141,31.7,54500,3732,5702,1182400,17
2011,11,Wilcox County,AL,lee,EX,3,1,1,3,62112.007,68524.301,40,995,1.2,0.003156787,31.7,54500,3732,5702,1410400,18
2011,8,Fairfield County,CT,irene,TS,19,1,1,1,517115.176,392695.678,55,968,0.555555556,0.011873633,5.7,466700,332139,359873,884011500,4273
2011,9,Fairfield County,CT,irene,TS,19,1,1,2,517115.176,364622.702,55,968,0.555555556,0.011823616,5.7,466700,332139,359873,883625700,4255
2011,10,Fairfield County,CT,irene,TS,19,1,1,3,517115.176,122523.774,55,968,0.555555556,0.011837509,5.7,466700,332139,359873,885696800,4260
